CD1	CD	Done (16.872s)	dormant-cold	t_warm=cold(none)s	t_burst=32.3s	cpu_burst=35.5s
CA2	CA	Done (16.172s)	armed-posthoc-verified	t_warm=cold(none)s	t_burst=36.9s	cpu_burst=40.5s
CA3	CA	Done (16.913s)	armed-posthoc-verified	t_warm=cold(none)s	t_burst=29.8s	cpu_burst=38.6s
CD4	CD	Done (15.758s)	dormant-cold	t_warm=cold(none)s	t_burst=28.6s	cpu_burst=33.9s
