CD1	CD	Done (16.144s)	dormant	t_warm=cold(none)s	t_burst=24.0s	cpu_burst=28.4s
CA2	CA	Done (16.075s)	armed-verified	t_warm=cold(none)s	t_burst=28.3s	cpu_burst=35.7s
CA3	CA	Done (16.111s)	armed-verified	t_warm=cold(none)s	t_burst=27.3s	cpu_burst=33.9s
CD4	CD	Done (15.512s)	dormant	t_warm=cold(none)s	t_burst=25.6s	cpu_burst=31.1s
CD5	CD	Done (15.689s)	dormant	t_warm=cold(none)s	t_burst=26.2s	cpu_burst=32.9s
CA6	CA	Done (16.090s)	armed-verified	t_warm=cold(none)s	t_burst=29.9s	cpu_burst=37.3s
