TC2D1	TC2D	Done (16.601s)	dormant	t_warm=30.0s	t_burst=17.6s	cpu_burst=18.8s
GC2D2	GC2D	Done (16.055s)	dormant	t_warm=22.3s	t_burst=15.5s	cpu_burst=16.2s
GD3	GD	Done (15.496s)	dormant	t_warm=22.3s	t_burst=14.0s	cpu_burst=15.1s
TC2A4	TC2A	Done (16.471s)	armed-verified(0s)	t_warm=30.5s	t_burst=22.7s	cpu_burst=22.9s
GA5	GA	Done (15.811s)	armed-verified(0s)	t_warm=22.7s	t_burst=21.2s	cpu_burst=18.6s
