A1	A	Done (14.942s)	t_burst=27.5s	cpu_burst=32.3s
B5	B	Done (15.482s)	t_burst=25.5s	cpu_burst=31.3s
A5	A	Done (16.571s)	t_burst=26.1s	cpu_burst=31.1s
A6	A	Done (16.129s)	t_burst=27.2s	cpu_burst=32.4s
