JFRAD1	JFRAD	Done (16.889s)	dormant	t_warm=24.0s	t_burst=21.5s	cpu_burst=19.7s
JFRA2	JFRA	Done (15.788s)	armed-verified(0s)	t_warm=26.4s	t_burst=22.1s	cpu_burst=22.2s
JFRA3	JFRA	Done (15.921s)	armed-verified(0s)	t_warm=21.8s	t_burst=23.1s	cpu_burst=21.8s
JFRAD4	JFRAD	Done (15.635s)	dormant	t_warm=23.8s	t_burst=22.1s	cpu_burst=20.6s
