9311:
 num     #instances         #bytes  class name (module)
 207:          6889         110224  com.mojang.serialization.RecordBuilder$AbstractBuilder$$Lambda/0x00007f54757fd960
 208:          6889         110224  com.mojang.serialization.codecs.KeyDispatchCodec$$Lambda/0x00007f54757fd290
 209:          2737         109480  com.mojang.serialization.codecs.RecordCodecBuilder$Instance$4
 210:          3388         108416  com.mojang.serialization.codecs.OptionalFieldCodec
 211:          6619         105904  it.unimi.dsi.fastutil.objects.Object2ObjectOpenHashMap$KeySet
 212:          6557         104912  java.util.EnumMap$EntrySet (java.base@21.0.12.1)
 213:          1637         104768  it.unimi.dsi.fastutil.ints.Int2ObjectOpenHashMap
 214:          4339         104136  org.bukkit.craftbukkit.block.data.CraftBlockData
 215:          3201         102432  net.minecraft.world.level.levelgen.placement.PlacedFeature$$Lambda/0x00007f54752d1388
 216:          2555         102200  java.math.BigDecimal (java.base@21.0.12.1)
 217:          4251         102024  net.minecraft.world.level.block.state.properties.Property$Value
 218:          1762          98672  jdk.internal.org.objectweb.asm.SymbolTable$Entry (java.base@21.0.12.1)
 219:          4090          98160  java.util.Collections$UnmodifiableCollection$1 (java.base@21.0.12.1)
 220:          3901          93624  com.mojang.serialization.Codec$$Lambda/0x00007f54741baee8
 221:          3901          93624  com.mojang.serialization.codecs.FieldDecoder
 222:          3901          93624  com.mojang.serialization.codecs.FieldEncoder
 223:          2902          92864  java.util.ImmutableCollections$Map1 (java.base@21.0.12.1)
 224:          1156          92480  it.unimi.dsi.fastutil.objects.Reference2ObjectLinkedOpenHashMap
 225:          2881          92192  com.google.common.collect.MapMakerInternalMap$StrongKeyWeakValueEntry$LinkedStrongKeyWeakValueEntry
 226:          5740          91840  net.minecraft.nbt.ShortTag
 227:          2816          90112  net.minecraft.network.chat.MutableComponent
 228:          2790          89280  net.minecraft.world.level.levelgen.NoiseChunk$FlatCache
 229:          1570          87920  java.util.stream.IntPipeline$Head (java.base@21.0.12.1)
 230:          2736          87552  com.google.common.collect.Iterators$5
 231:          3582          85968  net.minecraft.util.parsing.packrat.DelayedException$$Lambda/0x00007f54745d5538
 232:          1320          84480  it.unimi.dsi.fastutil.objects.Reference2IntOpenHashMap
 233:          3489          83736  com.mojang.datafixers.types.templates.Named
 234:          2090          83600  sun.util.locale.LocaleObjectCache$CacheEntry (java.base@21.0.12.1)
 235:          3437          82488  net.minecraft.advancements.Criterion
 236:          2057          82280  net.minecraft.world.item.ItemStack
 237:          2306          81952  [Ljava.lang.String; (java.base@21.0.12.1)
 238:          1674          80352  net.minecraft.world.level.levelgen.NoiseChunk$CacheOnce
 239:          3332          79968  ca.spottedleaf.concurrentutil.collection.MultiThreadedQueue
 240:          3323          79752  net.minecraft.world.level.chunk.HashMapPalette
 241:          3317          79608  java.util.stream.ForEachOps$ForEachOp$OfRef (java.base@21.0.12.1)
 242:          1990          79600  ca.spottedleaf.moonrise.patches.blockstate_propertyaccess.util.ZeroCollidingReferenceStateTable$Indexer
 243:          3305          79320  java.util.concurrent.atomic.AtomicLong (java.base@21.0.12.1)
 244:          4952          79232  com.mojang.serialization.MapCodec$$Lambda/0x00007f54741e93e8
 245:          2423          77536  net.minecraft.network.chat.contents.TranslatableContents
 246:          4838          77408  net.minecraft.world.item.crafting.display.SlotDisplay$Composite
 247:          1070          77040  com.mojang.brigadier.tree.LiteralCommandNode
 248:          1060          76320  com.mojang.brigadier.tree.ArgumentCommandNode
 249:          4650          74400  net.minecraft.world.level.storage.loot.providers.number.ConstantValue
 250:          1543          74064  ca.spottedleaf.concurrentutil.executor.queue.PrioritisedTaskQueue$PrioritisedQueuedTask$Holder
 251:          1156          73984  [Lca.spottedleaf.moonrise.patches.chunk_system.scheduling.NewChunkHolder$ChunkCompletion;
 252:          4536          72576  net.minecraft.world.level.chunk.ChunkGenerator$$Lambda/0x00007f54752cd4d8
 253:          1287          72072  java.util.stream.ReferencePipeline$3 (java.base@21.0.12.1)
 254:          4459          71344  com.mojang.serialization.MapCodec$$Lambda/0x00007f547461f000
 255:          1462          70176  com.google.common.collect.LinkedHashMultimap$ValueEntry
 256:          2892          69408  net.minecraft.world.level.levelgen.LegacyRandomSource
 257:          2856          68544  com.mojang.serialization.ListBuilder$Builder
 258:          2856          68544  com.mojang.serialization.ListBuilder$Builder$$Lambda/0x00007f5475302308
 259:          1426          68448  net.minecraft.world.level.levelgen.DensityFunctions$ShiftedNoise
 260:          1204          67680  [Ljava.lang.invoke.LambdaForm$Name; (java.base@21.0.12.1)
 261:          1723          67008  [Lnet.minecraft.core.Direction;
 262:          2094          67008  net.minecraft.server.level.Ticket
 263:          2790          66960  com.mojang.datafixers.types.families.RecursiveTypeFamily$$Lambda/0x00007f54746b8708
 264:          1043          66752  java.util.concurrent.ConcurrentHashMap (java.base@21.0.12.1)
 265:          2736          65664  net.minecraft.world.level.chunk.PalettedContainerRO$PackedData
 266:          4103          65648  com.mojang.datafixers.types.templates.List
 267:          1158          64848  it.unimi.dsi.fastutil.objects.ReferenceLinkedOpenHashSet
 268:          4048          64768  java.lang.Short (java.base@21.0.12.1)
 269:          1156          64736  net.minecraft.server.level.ChunkHolder
 270:          2687          64488  net.minecraft.core.SectionPos
 271:            70          64160  [Ljdk.internal.org.objectweb.asm.SymbolTable$Entry; (java.base@21.0.12.1)
 272:           996          63744  it.unimi.dsi.fastutil.shorts.Short2BooleanOpenHashMap
 273:           996          63744  it.unimi.dsi.fastutil.shorts.Short2ObjectOpenHashMap
 274:          2632          63168  net.minecraft.util.parsing.packrat.Dictionary$Reference
