A1	A	Done (16.635s)	t_burst=25.6s	cpu_burst=32.2s
B5	B	Done (15.806s)	t_burst=10.7s	cpu_burst=5.5s
A4	A	Done (16.011s)	t_burst=5.6s	cpu_burst=3.4s
B4	B	Done (16.146s)	t_burst=5.1s	cpu_burst=3.4s
