after		kernel=15	K=1	batches=60000	rounds=11	batch_ns_median=807.8	batch_ns_min=806.3	batch_ns_max=815.6	op_ns_median=807.8
after	_DIRECT	kernel=15	calls=60000	rounds=11	direct_ns_median=77.0	direct_ns_min=76.7	direct_ns_max=98.8
after		kernel=15	K=8	batches=7500	rounds=11	batch_ns_median=4977.3	batch_ns_min=4972.2	batch_ns_max=5174.2	op_ns_median=622.2
after	_DIRECT	kernel=15	calls=60000	rounds=11	direct_ns_median=77.2	direct_ns_min=76.9	direct_ns_max=89.2
after		kernel=15	K=16	batches=3750	rounds=11	batch_ns_median=9788.5	batch_ns_min=9752.4	batch_ns_max=9839.5	op_ns_median=611.8
after	_DIRECT	kernel=15	calls=60000	rounds=11	direct_ns_median=76.1	direct_ns_min=75.7	direct_ns_max=77.9
after		kernel=15	K=64	batches=937	rounds=11	batch_ns_median=38242.8	batch_ns_min=38189.1	batch_ns_max=38508.2	op_ns_median=597.5
after	_DIRECT	kernel=15	calls=60000	rounds=11	direct_ns_median=76.1	direct_ns_min=75.9	direct_ns_max=76.5
after		kernel=15	K=256	batches=500	rounds=11	batch_ns_median=151948.5	batch_ns_min=151705.0	batch_ns_max=154314.3	op_ns_median=593.5
after	_DIRECT	kernel=15	calls=60000	rounds=11	direct_ns_median=76.0	direct_ns_min=75.9	direct_ns_max=76.8
after		kernel=16	K=1	batches=60000	rounds=11	batch_ns_median=18687.4	batch_ns_min=18639.3	batch_ns_max=18844.2	op_ns_median=18687.4
after	_DIRECT	kernel=16	calls=60000	rounds=11	direct_ns_median=18363.6	direct_ns_min=18326.5	direct_ns_max=18577.5
after		kernel=16	K=8	batches=7500	rounds=11	batch_ns_median=147772.3	batch_ns_min=147360.0	batch_ns_max=149017.0	op_ns_median=18471.5
after	_DIRECT	kernel=16	calls=60000	rounds=11	direct_ns_median=18367.9	direct_ns_min=18278.5	direct_ns_max=18530.1
after		kernel=16	K=16	batches=3750	rounds=11	batch_ns_median=295907.0	batch_ns_min=294845.6	batch_ns_max=301423.5	op_ns_median=18494.2
after	_DIRECT	kernel=16	calls=60000	rounds=11	direct_ns_median=18313.8	direct_ns_min=18276.8	direct_ns_max=18696.0
after		kernel=16	K=64	batches=937	rounds=11	batch_ns_median=1182461.9	batch_ns_min=1177485.8	batch_ns_max=1191121.0	op_ns_median=18476.0
after	_DIRECT	kernel=16	calls=60000	rounds=11	direct_ns_median=18340.9	direct_ns_min=18306.3	direct_ns_max=18418.3
after		kernel=16	K=256	batches=500	rounds=11	batch_ns_median=4725483.3	batch_ns_min=4716824.0	batch_ns_max=4741750.1	op_ns_median=18458.9
after	_DIRECT	kernel=16	calls=60000	rounds=11	direct_ns_median=18352.6	direct_ns_min=18331.9	direct_ns_max=18418.8
after		kernel=17	K=1	batches=60000	rounds=11	batch_ns_median=9004.2	batch_ns_min=8985.1	batch_ns_max=9114.3	op_ns_median=9004.2
after	_DIRECT	kernel=17	calls=60000	rounds=11	direct_ns_median=7438.7	direct_ns_min=7421.7	direct_ns_max=7626.5
after		kernel=17	K=8	batches=7500	rounds=11	batch_ns_median=70730.0	batch_ns_min=70514.6	batch_ns_max=71860.1	op_ns_median=8841.2
after	_DIRECT	kernel=17	calls=60000	rounds=11	direct_ns_median=7465.5	direct_ns_min=7442.9	direct_ns_max=7480.8
after		kernel=17	K=16	batches=3750	rounds=11	batch_ns_median=140775.4	batch_ns_min=140706.1	batch_ns_max=147152.4	op_ns_median=8798.5
after	_DIRECT	kernel=17	calls=60000	rounds=11	direct_ns_median=7435.0	direct_ns_min=7428.9	direct_ns_max=7621.1
after		kernel=17	K=64	batches=937	rounds=11	batch_ns_median=560855.9	batch_ns_min=559446.4	batch_ns_max=562460.5	op_ns_median=8763.4
after	_DIRECT	kernel=17	calls=60000	rounds=11	direct_ns_median=7479.0	direct_ns_min=7431.3	direct_ns_max=7796.9
after		kernel=17	K=256	batches=500	rounds=11	batch_ns_median=2257090.0	batch_ns_min=2253483.3	batch_ns_max=2271736.3	op_ns_median=8816.8
after	_DIRECT	kernel=17	calls=60000	rounds=11	direct_ns_median=7437.9	direct_ns_min=7429.3	direct_ns_max=7507.9
