CD1	CD	Done (16.217s)	dormant	t_warm=26.9s	t_burst=19.6s	cpu_burst=18.3s
CA2	CA	Done (15.860s)	armed-verified	t_warm=28.1s	t_burst=14.9s	cpu_burst=15.6s
CA3	CA	Done (16.395s)	armed-verified	t_warm=26.4s	t_burst=15.9s	cpu_burst=14.3s
CD4	CD	Done (16.423s)	dormant	t_warm=27.3s	t_burst=17.4s	cpu_burst=13.9s
CD5	CD	Done (15.998s)	dormant	t_warm=24.4s	t_burst=11.9s	cpu_burst=12.6s
CA6	CA	Done (15.868s)	armed-verified	t_warm=23.1s	t_burst=20.6s	cpu_burst=19.5s
