R1	R0=1382MB	R1=1497MB	R2=1464MB	R3=NAMB	verdict=PASS	heap@add=902M->361M(1047M)	heap@remove_end=937M->362M(1047M)	heap@final=NA
R2	R0=1129MB	R1=1235MB	R2=1203MB	R3=NAMB	verdict=PASS	heap@add=721M->337M(800M)	heap@remove_end=328M->328M(800M)	heap@final=NA
R3	R0=1232MB	R1=1277MB	R2=1241MB	R3=NAMB	verdict=PASS	heap@add=471M->471M(834M)	heap@remove_end=762M->328M(834M)	heap@final=NA
