A1	A	Done (15.658s)	t_burst=26.2s	cpu_burst=32.3s
B2	B	Done (15.584s)	t_burst=29.3s	cpu_burst=36.2s
A3	A	Done (15.708s)	t_burst=28.1s	cpu_burst=32.1s
B4	B	Done (16.639s)	t_burst=28.8s	cpu_burst=33.8s
A5	A	Done (16.303s)	t_burst=26.6s	cpu_burst=31.2s
B6	B	Done (15.549s)	t_burst=28.2s	cpu_burst=32.1s
